customer_id,transaction_id,transaction_date,amount,name,age,country,is_active
2390,9760,25/01/2022,367.84,Hector Hamilton,59.0,GERMANY,False
1474,507,11/08/2023,218.6,April Castro,63.0,GERMANY,True
879,1657,17/01/2024,443.36,Jamie Montgomery,56.0,NETHERLANDS,False
294,2910,26/03/2022,350.69,Elizabeth Schneider,,USA,True
3550,5578,22/02/2022,489.66,Michael Anderson,,UK,True
1958,6145,27/08/2022,480.9,Peter Pugh,40.0,SPAIN,True
2808,2087,12/10/2022,312.23,Karen Anderson,23.0,GERMANY,False
4413,769,28/11/2022,413.05,Logan Gonzalez,64.0,FRANCE,True
5052,8473,27/03/2022,499.91,Terry Henderson,51.0,USA,False
1478,7203,12/02/2024,168.32,Cole Cruz,41.0,USA,True
3683,2456,17/02/2024,120.56,John Martin,76.0,GERMANY,True
4163,9766,12/09/2024,352.72,Katie Jones,42.0,ITALY,False
254,647,10/11/2023,111.43,Valerie Lozano,68.0,NETHERLANDS,True
1445,5515,04/02/2023,38.19,Emily Roth,49.0,GERMANY,True
41,6504,30/01/2023,80.42,Tracey Hickman,68.0,GERMANY,True
3920,10477,29/08/2023,307.81,Shari Cole,85.0,ITALY,True
5152,1587,06/10/2024,222.79,Joseph Young,43.0,ITALY,True
2835,367,20/08/2023,366.96,Ronald Miller,46.0,FRANCE,False
311,3304,06/06/2024,405.84,Courtney Rodriguez,57.0,ITALY,True
756,1984,28/02/2022,314.26,Kathleen Dixon,28.0,GERMANY,False
1436,1385,27/02/2022,151.97,Joseph Mejia,29.0,NETHERLANDS,False
845,7443,10/04/2023,144.48,Glenn Barron,38.0,UK,True
101,516,16/08/2023,88.83,Haley Hartman,41.0,GERMANY,True
498,3572,13/07/2023,402.59,Donna Berry,32.0,UK,False
4783,6124,05/10/2024,302.83,Michael Allen,,UK,True
4822,4103,18/01/2023,493.78,Cindy Kelley,58.0,GERMANY,False
514,10298,10/07/2024,401.9,Paul Brennan,20.0,CANADA,False
2737,5992,21/02/2023,499.18,Jason Jenkins,24.0,UK,True
235,7780,23/07/2023,41.08,Richard Baker,35.0,GERMANY,False
2863,1622,23/05/2024,353.89,David Rodriguez,42.0,USA,True
1049,8558,10/05/2023,443.67,Brendan Bonilla,68.0,FRANCE,False
3259,3883,27/05/2024,289.88,Kenneth Gibson,67.0,USA,False
4815,2161,26/08/2024,438.82,Melissa Cunningham,68.0,GERMANY,True
3637,7282,15/07/2024,16.3,David Newman,54.0,CANADA,True
315,7783,27/02/2023,341.53,Sandra Adams,52.0,SPAIN,True
3610,7976,03/02/2024,276.51,Jerry Waters,78.0,ITALY,False
4783,10380,29/06/2023,216.45,Michael Allen,,UK,True
686,4564,20/06/2023,96.62,Dylan Norman,65.0,SPAIN,False
1202,5781,05/08/2024,430.12,Christopher Morton,30.0,CANADA,True
4507,5444,30/04/2023,494.69,Laurie Roberts,63.0,FRANCE,False
2739,8324,18/05/2024,77.79,Lisa Turner,39.0,USA,True
2719,10227,04/12/2023,155.29,Mr. John Hernandez DVM,21.0,SPAIN,True
2199,7405,26/10/2024,71.99,Theresa Stevenson,21.0,UK,False
189,8560,20/07/2022,443.51,Amy Choi,73.0,UK,True
4750,672,23/04/2024,379.25,Monica Wade,38.0,GERMANY,False
5195,8512,04/08/2024,320.34,Kelly Soto,56.0,SPAIN,False
3236,1728,22/09/2022,266.33,Lawrence Brooks,48.0,USA,True
1951,6390,12/10/2024,195.44,Angela Medina,49.0,UK,False
4957,8216,28/08/2024,438.08,Ronald Smith,76.0,SPAIN,True
1452,3832,21/07/2024,92.41,Scott Nguyen,51.0,USA,True
13,8288,21/10/2023,381.96,Victoria Wyatt,61.0,ITALY,True
3605,6305,17/08/2022,290.32,Susan Erickson,33.0,USA,False
2428,6293,09/03/2024,229.97,Jeffrey Webb,,CANADA,True
1183,926,05/01/2024,457.65,Erika Salazar,49.0,CANADA,True
403,3480,21/05/2023,22.14,Brandi Bell,83.0,UK,True
3860,6558,03/03/2024,149.99,Hannah Nguyen,,SPAIN,False
2905,8399,31/03/2023,42.94,Christopher Thomas,47.0,FRANCE,False
4037,6381,29/12/2022,230.21,Brian Torres,43.0,USA,True
1722,2986,06/02/2022,203.32,Cassie Lutz,33.0,SPAIN,True
4158,1134,12/10/2023,357.09,Angela Munoz,73.0,CANADA,True
4508,2309,07/03/2023,379.87,Robin York,,ITALY,False
5188,10352,28/01/2024,180.01,Kevin Shea,33.0,GERMANY,False
2830,8960,31/05/2023,211.29,Thomas Skinner,40.0,FRANCE,False
34,6955,01/02/2023,472.06,Brittany Farmer,52.0,FRANCE,False
2644,6680,29/10/2022,426.91,Robert Gonzalez,56.0,SPAIN,False
381,927,22/01/2024,274.34,Timothy Dawson,60.0,UK,True
1250,9526,26/10/2023,234.29,Bryan Mccormick,,FRANCE,True
1186,7856,19/06/2022,280.96,Jacqueline Dickerson,73.0,GERMANY,True
215,2298,06/08/2022,490.81,Michael Martinez,67.0,SPAIN,False
283,1590,05/04/2022,325.37,Alison Buchanan,65.0,FRANCE,False
2357,5790,08/06/2023,66.99,Michelle Sandoval,40.0,FRANCE,False
1756,1643,02/08/2023,444.46,Victoria Gray,,SPAIN,True
3075,607,11/04/2023,461.38,Scott Kim,42.0,UK,False
1032,10062,26/09/2022,443.39,Jeffrey Hawkins,36.0,USA,True
4511,3099,28/03/2022,80.5,Jose Ho,46.0,UK,True
1086,735,19/12/2023,266.05,Monica Mcclain,40.0,FRANCE,True
3388,4322,14/08/2022,340.47,Tyler Olsen,18.0,GERMANY,False
1159,8498,10/04/2024,214.53,Edward Arroyo,,SPAIN,True
1477,5558,10/10/2024,375.97,Jeffrey Clark,67.0,CANADA,True
959,6159,20/05/2024,461.69,Misty Garcia,,USA,True
3040,9631,26/08/2023,377.56,Angelica Conrad,46.0,USA,False
4330,2764,26/07/2024,163.71,Ryan Terry,45.0,GERMANY,True
3822,1034,06/08/2024,218.7,Jeffrey Pitts,37.0,USA,False
4025,7703,24/03/2023,181.29,Scott Franco,80.0,CANADA,True
1274,3978,14/02/2023,38.99,John Preston,49.0,FRANCE,False
3303,401,08/11/2024,214.03,Laura Martinez,40.0,ITALY,True
2012,8777,07/02/2022,487.35,Troy Ali,39.0,USA,True
1081,3726,23/07/2024,61.57,Jessica Larsen,20.0,SPAIN,False
515,1485,26/04/2023,252.02,Alexandra Bradley,60.0,CANADA,False
883,4399,17/07/2022,19.17,Ryan Garrison,60.0,ITALY,False
3810,9240,12/05/2023,367.01,Donald Espinoza,61.0,UK,True
4970,10099,01/10/2024,232.34,Heather Lopez,75.0,UK,True
5077,5153,30/04/2023,424.72,Kimberly Knapp,,NETHERLANDS,True
2159,4413,29/05/2023,102.28,Nicholas Barrera,45.0,USA,True
1896,7369,18/08/2022,372.45,Alan Waller,55.0,UK,True
4190,6651,07/04/2022,334.75,Terri Fisher,,ITALY,True
3468,10396,30/05/2022,446.67,Ryan Lopez,31.0,GERMANY,True
4842,2201,21/05/2024,278.09,Joe Sanders,20.0,GERMANY,False
1324,6450,24/06/2022,177.09,Kimberly Dean,37.0,NETHERLANDS,False
14,8599,30/06/2024,382.47,Donald Reid,37.0,NETHERLANDS,False
1042,3993,11/12/2022,350.77,Veronica Smith,27.0,ITALY,True
3347,6102,24/01/2023,210.43,Lisa Hernandez,82.0,ITALY,False
2395,695,30/10/2023,430.98,Erika Duran,47.0,GERMANY,True
4713,85,15/07/2022,153.6,Andrea David DDS,38.0,UK,False
2177,8728,04/09/2022,386.16,Christina Smith,47.0,SPAIN,True
4483,6634,06/10/2023,440.46,Lynn Adams,85.0,NETHERLANDS,True
2286,3661,23/11/2023,472.29,James Henderson,55.0,GERMANY,True
2869,1302,19/08/2022,236.4,Jacob Carter,37.0,NETHERLANDS,False
1159,4373,24/06/2024,449.65,Edward Arroyo,,SPAIN,True
2546,3492,03/04/2022,164.23,Samuel Roberts,84.0,ITALY,False
4933,8076,17/01/2023,419.05,Melissa Clayton,30.0,CANADA,True
896,10205,16/04/2024,57.61,Ryan Green,25.0,CANADA,True
1344,6335,03/05/2024,22.51,Melinda Harris,40.0,GERMANY,False
3124,18,24/06/2022,238.99,Richard Reid,28.0,UK,False
138,5984,04/07/2022,127.65,Stephanie Freeman,65.0,ITALY,False
4654,1121,05/01/2024,104.2,Alexis Hall,31.0,FRANCE,False
4102,2629,02/08/2022,430.61,Jonathon Mcdonald,31.0,ITALY,True
4064,7735,13/03/2022,135.3,Michael Moore,42.0,UK,True
2611,1443,17/12/2023,432.12,Ashley Ho,44.0,NETHERLANDS,False
4555,3104,29/04/2024,470.45,Nicole Mccoy,21.0,GERMANY,True
832,5288,24/04/2024,377.23,Michael Berry,79.0,CANADA,False
582,6412,05/08/2023,148.54,Dale Edwards,38.0,CANADA,False
3359,4343,20/08/2022,139.26,Connie Hamilton,58.0,ITALY,False
1367,7826,10/12/2024,382.91,Jennifer Moss,62.0,GERMANY,False
5039,7869,03/02/2022,192.53,Michael Taylor,56.0,FRANCE,True
3298,4641,11/10/2023,96.75,Ashley Alvarez DVM,38.0,SPAIN,False
4996,6731,22/04/2022,66.3,Dawn Rivera MD,36.0,SPAIN,True
1286,2451,20/10/2022,124.77,Jennifer Schultz,26.0,USA,True
2371,3647,21/04/2024,464.99,Dana Stevenson,82.0,USA,False
1981,9282,09/01/2023,122.77,Kenneth Knight,23.0,GERMANY,False
1167,9806,01/10/2024,439.81,Brandon Nunez,66.0,UK,False
1199,1893,20/06/2022,134.82,Veronica Mitchell,76.0,UK,True
466,8036,30/11/2023,164.7,Amber Campbell,24.0,FRANCE,False
3367,4045,04/05/2024,336.08,Scott Johnson,32.0,SPAIN,False
4506,5585,09/06/2024,169.27,Tonya Simon,,ITALY,False
2920,8465,16/10/2024,187.6,Benjamin Moore,,ITALY,True
3534,7809,20/09/2024,488.63,John Powers,36.0,USA,True
4505,4622,01/03/2024,357.79,Lauren Lester DVM,47.0,UK,False
127,2872,07/12/2022,188.89,Natasha Wells,51.0,SPAIN,True
2279,4368,06/10/2024,287.68,Maria Bennett,80.0,SPAIN,False
1956,6242,27/01/2022,222.65,Jay Wagner,63.0,FRANCE,True
4549,6531,08/11/2024,141.68,Diana Turner,55.0,USA,True
2628,1412,05/09/2024,153.25,Ashley Mcguire,30.0,USA,False
4648,2476,27/09/2022,115.64,Carla Young,66.0,SPAIN,False
3382,4363,12/05/2022,191.57,Erica Rodriguez,33.0,FRANCE,True
573,10276,23/06/2024,490.78,Larry Williams,52.0,UK,False
4716,2444,15/09/2024,146.06,Anna Andrews,30.0,CANADA,True
3202,2173,05/01/2025,103.83,Julie Herrera,30.0,SPAIN,False
2758,120,25/04/2023,299.82,Cynthia Hunt,26.0,USA,False
2246,7901,28/11/2023,165.72,Steven Ortiz,22.0,USA,False
2686,2989,21/04/2024,109.13,Lawrence Stone,19.0,FRANCE,True
3290,8928,06/03/2023,399.99,Traci Harmon,63.0,NETHERLANDS,False
1257,8829,06/09/2023,201.02,Alison Gray,72.0,UK,False
1385,1416,23/01/2022,188.96,Preston Smith,40.0,ITALY,False
189,2735,20/06/2024,495.11,Amy Choi,73.0,UK,True
1485,1777,03/04/2024,236.96,Darius Coleman,48.0,UK,False
1000,3003,23/04/2024,351.08,Barbara Snow,46.0,ITALY,True
4608,2418,25/06/2022,18.05,Dennis Palmer,82.0,NETHERLANDS,False
2315,1227,27/01/2023,166.96,Sharon Santos,80.0,SPAIN,True
1175,1312,12/08/2022,278.09,Amanda Olson,56.0,NETHERLANDS,False
4635,3688,27/07/2024,67.97,Joanna Mueller,74.0,USA,True
2105,939,22/02/2022,72.82,Michael Baldwin,51.0,USA,False
3178,3827,19/07/2022,56.43,Latoya Torres,81.0,CANADA,True
1786,6700,30/03/2024,469.44,Cynthia Duncan,81.0,CANADA,False
1049,9986,31/07/2024,130.38,Brendan Bonilla,68.0,FRANCE,False
1953,6355,20/07/2022,346.15,Brandon Arnold,64.0,SPAIN,True
3264,7213,08/10/2023,304.17,Maurice Carrillo,70.0,ITALY,False
1209,10005,16/12/2022,244.03,Patrick Brady,38.0,GERMANY,True
3602,6014,15/01/2024,396.99,Thomas Kaufman,57.0,UK,True
1626,9853,09/04/2023,301.95,Joseph Bryan,76.0,CANADA,True
1715,9787,04/07/2022,318.32,Jose Russell,61.0,CANADA,False
1305,654,20/05/2022,129.98,Brittany Shaw,47.0,NETHERLANDS,False
948,4966,18/12/2022,59.62,Jeremy Martinez,40.0,FRANCE,False
3864,3070,11/10/2024,207.97,Mrs. Samantha Rivera DDS,42.0,CANADA,True
2029,2325,15/07/2022,50.18,Heather Hess,22.0,FRANCE,False
1374,3054,28/04/2024,460.43,Frank Johnson,81.0,UK,True
907,8440,01/10/2022,194.63,Kristina Wheeler,44.0,UK,False
1710,2633,04/08/2024,411.97,Kendra Baldwin,,UK,True
1528,4165,26/10/2022,292.05,Stephanie Dominguez,31.0,USA,True
2115,2089,03/11/2023,292.75,Bradley Kirby,44.0,CANADA,False
3977,7235,30/10/2024,154.79,Rachel Little,23.0,ITALY,False
1597,4151,09/05/2024,68.76,Christopher Norton,30.0,NETHERLANDS,False
4380,6234,22/09/2023,157.59,Cindy Jenkins,49.0,CANADA,True
4447,5703,03/05/2022,246.72,Sean Carey,46.0,SPAIN,True
996,9685,22/08/2024,245.54,Rodney Newton MD,28.0,SPAIN,True
318,2212,16/08/2023,410.2,Patrick Bonilla,58.0,NETHERLANDS,True
4392,4799,30/05/2022,324.84,Christopher Rivera,47.0,GERMANY,True
4355,6319,02/08/2024,204.95,Janice Harvey,43.0,NETHERLANDS,True
2091,1978,21/01/2024,232.02,Michael Gray,82.0,FRANCE,True
2749,7416,15/11/2023,323.66,Sarah Turner,,CANADA,False
1408,1998,20/02/2023,385.51,Gregory Shaffer,66.0,ITALY,True
3665,7451,11/08/2022,63.9,Connor Henderson,72.0,NETHERLANDS,True
4731,9699,29/05/2022,336.55,Rita Miller,52.0,UK,True
1443,5540,18/05/2024,95.97,Jeffery White,40.0,ITALY,True
3893,3420,09/03/2024,362.66,Sarah Garcia,31.0,UK,True
2297,4088,30/10/2022,71.97,Tammy Parsons,64.0,UK,True
2842,5518,01/01/2025,396.22,Lisa Glenn,26.0,FRANCE,True
5004,3790,25/04/2023,207.61,Jessica Young,57.0,SPAIN,False
3871,8980,26/04/2024,382.55,John Jones,47.0,SPAIN,True
4774,1454,08/02/2022,316.8,Diane Jones,27.0,FRANCE,True
5067,9795,22/11/2023,158.75,Judy Potts,33.0,SPAIN,True
4333,4819,07/09/2023,368.58,Yolanda Horton,25.0,SPAIN,True
435,8916,22/02/2022,70.46,Katie Martinez,22.0,UK,False
3678,95,25/11/2022,395.29,Michael Richmond,44.0,CANADA,False
4040,2417,02/10/2024,121.51,Anne Ruiz,66.0,NETHERLANDS,True
4364,4933,13/12/2023,71.57,Lori Hanson,34.0,FRANCE,False
4042,6285,08/09/2023,312.1,David Cook,72.0,ITALY,False
4632,7938,06/08/2022,341.6,Thomas Moses,27.0,ITALY,True
3289,5900,28/10/2022,344.57,Samantha Barnes,51.0,UK,False
117,6426,03/09/2023,434.72,David Alvarez,25.0,UK,False
2330,267,24/04/2023,454.76,Caleb Evans,41.0,ITALY,True
1063,9447,24/01/2023,119.98,Joseph Taylor,43.0,CANADA,False
1085,114,29/06/2023,262.3,Joshua Baker,82.0,CANADA,True
141,7144,16/06/2023,427.23,Marcus Johnson,56.0,FRANCE,False
2152,7152,07/01/2025,151.08,Donna Ibarra,19.0,USA,True
6,3838,26/02/2022,447.55,Sean Blake,21.0,USA,True
172,1337,14/05/2024,221.55,Jackie Tran,46.0,UK,False
3475,304,11/10/2022,252.64,Bryan Carson,72.0,SPAIN,True
1903,1817,04/09/2023,109.2,Gene Garcia,27.0,NETHERLANDS,False
2290,1934,10/08/2022,62.62,Daniel Frazier,38.0,UK,False
1400,4677,09/02/2022,309.7,Nicholas Fuller,56.0,CANADA,True
46,322,22/10/2022,162.8,Austin Johnson,46.0,FRANCE,False
56,1161,03/02/2023,485.74,Zachary Huff,32.0,UK,True
3737,730,08/03/2024,96.94,Justin Henderson,78.0,USA,True
4213,756,26/06/2022,149.04,Richard Reyes,22.0,GERMANY,True
3970,8402,12/11/2023,160.69,Judith Morris,48.0,UK,False
5115,10160,28/09/2023,397.37,Maurice Perkins,42.0,ITALY,True
1303,5731,27/11/2022,94.58,Lindsey Smith,39.0,USA,False
1993,10344,09/05/2023,83.28,Catherine Smith,63.0,NETHERLANDS,False
4194,4848,19/05/2023,34.5,Joseph Thomas,54.0,GERMANY,False
457,9445,23/06/2024,12.05,Emily Higgins,56.0,UK,False
2562,9931,21/05/2022,236.65,Craig Mcmahon,68.0,SPAIN,False
4097,6947,06/05/2023,50.82,Rebecca Gordon,75.0,USA,True
3039,6915,25/05/2022,88.03,Gregory Peterson,81.0,NETHERLANDS,True
4489,2090,29/06/2024,445.69,Kevin Jennings,28.0,USA,True
1629,3154,16/01/2024,244.2,Judith Miller,77.0,NETHERLANDS,False
4399,1279,06/10/2022,170.42,Stephen Baker,62.0,CANADA,True
3948,2761,23/10/2024,406.28,Joshua Gonzalez,,FRANCE,False
1404,1144,18/11/2022,20.84,Kathleen Morton,18.0,GERMANY,True
590,8633,23/12/2024,386.08,Wanda Bernard,52.0,USA,False
2119,5272,21/02/2024,162.91,Melinda Hill,28.0,USA,True
807,5465,20/07/2023,177.27,Joshua Washington,77.0,GERMANY,False
1611,5791,27/04/2023,235.29,Charles Warner,30.0,USA,True
2977,7962,22/04/2023,215.95,Shelby Adams,65.0,GERMANY,True
1391,5405,22/08/2023,329.15,Andrew Lane,82.0,GERMANY,True
1801,6573,23/02/2024,92.47,Jeremy Smith,56.0,USA,True
1122,2291,21/09/2022,350.99,Lisa Thompson,66.0,SPAIN,True
85,7902,01/01/2023,406.34,Juan Jordan,60.0,USA,False
2392,7023,07/06/2024,80.75,James Manning,39.0,NETHERLANDS,True
2089,4978,08/04/2024,135.65,Gina Spencer,18.0,UK,True
4020,3047,07/04/2022,80.6,Antonio Small,44.0,GERMANY,True
2278,6522,19/03/2024,375.89,Danny Johnston,31.0,CANADA,False
839,6091,27/02/2022,314.97,Richard Le,77.0,USA,False
2076,8966,26/06/2024,275.03,Jennifer Gonzalez,83.0,UK,False
4946,1919,06/02/2022,289.6,Bonnie Clark,18.0,SPAIN,True
2310,10234,11/02/2024,240.54,Catherine Williams,67.0,USA,True
2672,8719,11/05/2023,158.47,John Peterson,25.0,NETHERLANDS,True
544,2111,31/10/2023,389.73,Victoria Kennedy,85.0,SPAIN,False
1990,3565,30/10/2024,335.6,Angela Friedman,84.0,ITALY,True
4683,9700,13/06/2022,369.74,Karina Mendez,71.0,CANADA,False
4395,9323,02/06/2022,332.0,Kevin Grant,83.0,CANADA,False
1801,9427,04/09/2022,388.5,Jeremy Smith,56.0,USA,True
4037,10109,12/10/2023,46.52,Brian Torres,43.0,USA,True
2230,2097,19/10/2022,170.8,Larry Blackburn,35.0,ITALY,True
5200,4528,10/08/2022,332.39,Stephen Johnson,23.0,UK,True
278,448,13/04/2024,167.96,Diana Vaughn,68.0,ITALY,False
1252,4204,04/04/2023,79.4,Jacqueline Davis,39.0,USA,False
417,9121,19/01/2023,122.61,Jeremy West,76.0,NETHERLANDS,True
5073,9255,31/12/2023,251.43,Ashley Lowery,19.0,NETHERLANDS,False
806,7650,13/09/2023,259.45,Alicia Reyes,27.0,GERMANY,False
3633,5748,15/12/2022,29.48,Jason Potter,85.0,GERMANY,False
1404,9771,17/12/2024,401.69,Kathleen Morton,18.0,GERMANY,True
3315,1102,12/06/2024,427.58,Willie Chavez,29.0,USA,True
1902,6088,04/01/2024,25.18,Christina Hudson,44.0,CANADA,False
1070,1371,25/12/2023,383.68,Taylor York,35.0,FRANCE,True
4594,6344,30/08/2023,461.56,William Davis,57.0,SPAIN,False
3683,10288,14/06/2022,321.48,John Martin,76.0,GERMANY,True
3604,2069,01/11/2023,368.41,Cameron Morris,80.0,GERMANY,False
2417,9875,23/07/2023,333.77,Shannon Rivera,67.0,UK,False
2898,4213,03/08/2023,208.46,Morgan Cummings,22.0,FRANCE,True
307,6685,30/12/2023,295.56,Kristina Rivera,80.0,USA,True
4635,837,12/08/2023,224.23,Joanna Mueller,74.0,USA,True
4037,8957,06/06/2023,465.18,Brian Torres,43.0,USA,True
46,3038,16/04/2024,168.75,Austin Johnson,46.0,FRANCE,False
875,1639,27/09/2024,373.98,Lauren Hanna,78.0,UK,False
1350,1724,10/08/2022,372.46,Tonya Turner,82.0,CANADA,False
675,5114,14/05/2022,79.54,Rebecca Sellers,82.0,CANADA,True
380,2669,09/07/2023,264.48,David Davidson,31.0,CANADA,False
4804,3605,17/01/2022,268.57,Norman Wise,80.0,GERMANY,True
221,7893,26/08/2024,185.9,Charles Lee,24.0,GERMANY,False
3081,4861,17/07/2023,318.26,Gabriel Campbell,35.0,ITALY,False
1858,2268,01/07/2023,418.91,Michael Becker,58.0,USA,True
1200,7521,10/02/2024,45.86,Katherine Doyle,84.0,UK,False
3376,2294,17/09/2023,490.84,Robert Kirk,45.0,USA,False
86,1273,13/03/2023,317.0,Steven Flynn,83.0,ITALY,True
3164,4235,05/11/2022,41.0,Kimberly Baldwin,22.0,UK,False
2944,5717,09/07/2024,370.27,John Robinson,32.0,ITALY,False
2987,7545,16/03/2023,106.18,Denise Morris,51.0,FRANCE,False
1855,4847,24/01/2023,246.49,Laurie Silva,48.0,UK,False
1876,1543,04/04/2023,356.97,John Walker,,ITALY,False
114,5560,24/10/2023,56.87,Mary Campbell,80.0,GERMANY,False
3378,5958,27/08/2022,319.1,Crystal Poole,71.0,ITALY,True
2985,3128,29/08/2022,204.59,Shane Barnes,23.0,ITALY,True
4236,5512,17/01/2024,460.08,Justin Davis,18.0,SPAIN,True
3403,253,04/08/2023,19.88,Michelle Robbins,73.0,ITALY,True
1457,8442,30/12/2023,115.41,Jennifer Gutierrez,23.0,GERMANY,False
1289,1848,26/05/2023,128.26,Jillian Sanders,,GERMANY,False
633,6945,07/07/2023,213.49,Heather Raymond,74.0,NETHERLANDS,False
1692,5503,02/10/2024,472.11,Rebecca Hansen,40.0,USA,False
2263,4101,26/03/2022,76.99,Tracy Fitzgerald,56.0,GERMANY,False
5052,3874,27/05/2023,447.03,Terry Henderson,51.0,USA,False
2362,6440,03/12/2023,285.57,Michelle Bradshaw,73.0,ITALY,True
41,3157,06/08/2022,292.51,Tracey Hickman,68.0,GERMANY,True
4274,9898,12/03/2022,301.61,Chris Jones,29.0,ITALY,False
3880,1533,03/02/2023,40.93,Kathleen Ramsey,35.0,FRANCE,True
2368,10153,08/08/2022,287.02,Breanna Jimenez,59.0,NETHERLANDS,False
4259,3044,20/03/2023,267.15,Jennifer Armstrong,51.0,GERMANY,True
3307,6776,08/10/2024,68.95,Michael Murray,68.0,GERMANY,False
4289,554,22/06/2024,288.84,John Ryan,79.0,ITALY,False
4709,5221,25/09/2023,307.53,Tamara Carr,72.0,SPAIN,True
4898,7565,06/02/2022,233.3,Eric Higgins,36.0,FRANCE,True
4795,5455,26/02/2023,395.75,Andrew Jacobson,29.0,UK,False
4773,3090,22/01/2024,483.64,Jessica Hunter,,NETHERLANDS,True
399,9914,02/05/2023,457.06,Katie Smith,29.0,UK,True
3780,9008,21/06/2024,83.43,James Love,61.0,GERMANY,True
1987,9056,13/12/2022,246.37,Stacy Fitzgerald,51.0,NETHERLANDS,False
1117,10103,26/04/2024,261.2,Lindsay Norton,27.0,UK,True
2803,6369,09/06/2022,72.15,Brenda Payne,69.0,GERMANY,True
2737,2057,22/06/2022,401.27,Jason Jenkins,24.0,UK,True
2339,1480,15/03/2024,116.95,Joshua Green,75.0,SPAIN,False
1323,4205,24/05/2022,460.62,Joshua Harris,62.0,USA,True
5000,7158,25/10/2023,119.4,Krystal Howard,63.0,CANADA,True
3719,2814,07/12/2023,123.74,Dana Riggs,84.0,NETHERLANDS,True
2553,1008,08/02/2022,112.29,Joshua Fry,70.0,GERMANY,False
2822,8994,30/05/2023,199.64,Stephanie Bolton,69.0,ITALY,False
3117,5931,24/07/2023,303.42,Rebecca Duncan,45.0,USA,True
1556,6128,17/08/2024,156.15,Kelly Bentley,72.0,FRANCE,True
1282,8626,04/09/2024,219.99,Laura Craig,65.0,ITALY,False
3102,7310,30/03/2022,411.18,Bryan Burns,29.0,CANADA,False
627,10300,05/12/2023,112.76,Brandon Spencer,50.0,FRANCE,True
3327,9189,03/08/2023,378.81,Kelly Chan,70.0,GERMANY,False
3144,1757,02/08/2023,378.93,Jared Sherman,53.0,CANADA,False
505,2603,06/07/2022,340.1,Margaret Williams,22.0,CANADA,False
1993,6827,29/03/2022,52.03,Catherine Smith,63.0,NETHERLANDS,False
740,3458,12/10/2023,170.39,Kevin Smith,43.0,UK,True
1084,10279,05/05/2024,353.6,Angela Ramirez,54.0,NETHERLANDS,True
5155,2876,10/10/2024,181.16,Lisa Brown,,CANADA,True
5037,1752,01/09/2024,300.73,Joshua Watson,81.0,CANADA,False
4294,470,12/09/2023,107.25,Jonathan Bruce,24.0,FRANCE,True
2280,5005,24/04/2023,469.86,Molly Valdez,58.0,UK,False
1290,6181,20/04/2023,307.96,Duane Smith,54.0,ITALY,False
173,6178,29/09/2024,333.44,Patrick Rivera,76.0,GERMANY,True
1035,979,19/01/2024,56.35,Patricia Garrett,67.0,SPAIN,True
1960,5218,09/12/2024,146.09,Virginia Cunningham,43.0,SPAIN,True
1337,4597,11/06/2022,309.75,Antonio Scott,81.0,FRANCE,False
1324,7015,27/06/2022,447.88,Kimberly Dean,37.0,NETHERLANDS,False
2725,2204,19/07/2023,18.78,Patricia Moore,,NETHERLANDS,False
3479,8190,20/11/2024,339.94,Renee Allen,62.0,ITALY,True
1027,3890,21/03/2024,361.16,Priscilla Berg,71.0,SPAIN,False
589,9679,15/03/2024,388.33,Nathan Freeman,74.0,USA,False
3018,6713,07/06/2022,461.67,Janet White,,UK,False
3089,5442,28/07/2022,243.37,Mr. Troy White,28.0,ITALY,False
1459,423,13/02/2024,146.69,Robert Garza,73.0,SPAIN,False
3162,9599,10/11/2024,361.64,Jennifer Meyer,80.0,GERMANY,False
1372,1208,12/05/2024,451.11,Ann Mason,52.0,UK,False
1401,10196,09/02/2024,148.79,Mr. Timothy Andersen,77.0,USA,False
1884,4997,01/12/2025,300.07,Jonathan Wilson,64.0,USA,True
3247,2119,17/05/2022,298.33,Wesley Green,23.0,NETHERLANDS,True
4714,4999,30/04/2023,211.76,Jacqueline Olson,66.0,CANADA,True
2609,4928,08/05/2022,105.63,David Williams,53.0,FRANCE,True
3039,688,11/12/2022,286.13,Gregory Peterson,81.0,NETHERLANDS,True
4820,8341,02/07/2023,38.51,Anthony Riddle,,SPAIN,True
4204,5961,30/09/2024,318.26,Emily Hahn,31.0,NETHERLANDS,True
1108,2492,07/11/2022,35.89,Mary Perry,20.0,CANADA,False
1578,8160,06/01/2024,239.05,Cheryl Downs,78.0,SPAIN,False
4142,6194,28/10/2023,362.72,Brandon Greene,29.0,GERMANY,False
2281,6015,08/10/2023,343.04,Savannah Stokes,,GERMANY,True
4917,7617,19/12/2022,380.44,Joseph Riggs,85.0,USA,False
996,5410,08/11/2024,201.44,Rodney Newton MD,28.0,SPAIN,True
3577,4082,18/09/2023,191.65,Emily Wise,34.0,NETHERLANDS,False
1714,6308,30/12/2022,130.19,Catherine Kelly,73.0,NETHERLANDS,True
3639,10180,15/05/2023,396.81,Daniel Hall,29.0,NETHERLANDS,False
997,887,07/11/2022,89.81,Chelsea Conrad,62.0,GERMANY,True
4012,1865,27/06/2023,487.86,Brian Smith,44.0,FRANCE,True
3,8988,03/08/2022,158.08,Javier Johnson,46.0,ITALY,True
3905,5794,12/09/2022,476.0,Ricardo Robertson,39.0,USA,True
